user_id,chebi_id,ratings,SMILES
116026,17754,1,OCC(O)CO
116026,17568,1,O=c1cc[nH]c(=O)[nH]1
116026,17151,1,OC[C@H](O)[C@@H](O)[C@H](O)CO
116026,4167,1,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
116026,15428,1,NCC(O)=O
116026,28061,1,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
116026,17268,1,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O
116026,16015,1,N[C@@H](CCC(O)=O)C(O)=O
116167,15354,1,C[N+](C)(C)CCO
116167,4167,1,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
116167,30751,1,[H]C(O)=O
116167,16828,1,N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
116167,16919,1,CN(CC(O)=O)C(N)=N
116167,16737,1,CN1CC(=O)NC1=N
116167,30769,1,OC(=O)CC(O)(CC(O)=O)C(O)=O
116167,16015,1,N[C@@H](CCC(O)=O)C(O)=O
116167,18050,1,N[C@@H](CCC(N)=O)C(O)=O
117616,16737,1,CN1CC(=O)NC1=N
117616,30769,1,OC(=O)CC(O)(CC(O)=O)C(O)=O
117616,71954,1,Nc1cc(c(cn1)-c1cc(nc(n1)N1CCOCC1)N1CCOCC1)C(F)(F)F
117616,134355,1,C12=CC(=CC=C1C=CC(O2)=O)OC/C=C(/CCC=C(C)C)\C
117711,104872,1,COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1
117870,37550,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@@H](N)COP(O)(O)=O
117870,72961,1,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
117870,72959,1,CCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
117870,76591,1,C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
117870,77996,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCC\C=C/CCCCCCCC
117870,74450,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC
117870,72968,1,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
117870,72962,1,CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
117870,72966,1,CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
117870,72956,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCC
118088,15746,1,NCCCNCCCCNCCCN
118088,16680,1,N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(O)=O
118293,37550,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@@H](N)COP(O)(O)=O
118293,72961,1,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
118293,72959,1,CCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
118293,76591,1,C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
118293,77996,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCC\C=C/CCCCCCCC
118293,74450,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC
118293,72968,1,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
118293,72962,1,CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
118293,72966,1,CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
118293,72956,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCC
118315,7772,1,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC
118610,29007,1,[H][C@]12SCC(CSc3nc(=O)c(=O)[nH]n3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\c1csc(N)n1)C(O)=O
118668,4167,1,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
118668,29073,1,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO
118668,16828,1,N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
118733,18132,1,C[N+](C)(C)CCOP(O)(O)=O
118733,16313,3,OC(=O)[C@H]1CCCN1
118733,16523,1,N[C@H](CO)C(O)=O
118733,545959,1,COc1cc(CC(O)=O)ccc1O
118974,3387,1,NC(=O)N1c2ccccc2C=Cc2ccccc12
119065,175901,1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
119065,18132,1,C[N+](C)(C)CCOP(O)(O)=O
119065,16469,1,[H][C@]12CC[C@]3(C)[C@@H](O)CC[C@@]3([H])[C@]1([H])CCc1cc(O)ccc21
119065,104872,1,COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1
119116,134355,5,C12=CC(=CC=C1C=CC(O2)=O)OC/C=C(/CCC=C(C)C)\C
119116,140908,1,C1(=CC=CC=C1CN2C(N(CCC2)CC=3C(=CC=CC3)N(C)C)C=4C=CN=CC4)N(C)C
119160,37550,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@@H](N)COP(O)(O)=O
119163,17151,1,OC[C@H](O)[C@@H](O)[C@H](O)CO
119163,16015,1,N[C@@H](CCC(O)=O)C(O)=O
119163,6402,1,Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F
119163,28177,1,Cn1c2nc[nH]c2c(=O)n(C)c1=O
119166,15428,1,NCC(O)=O
119166,28973,1,[H][C@@]12CC(=O)N3c4ccccc4[C@]45CCN6CC(=CCO1)[C@]([H])(C[C@@]46[H])[C@]2([H])[C@]35[H]
119166,16313,1,OC(=O)[C@H]1CCCN1
119166,18344,1,OC(=O)c1cc(O)c2ccccc2n1
119166,134355,1,C12=CC(=CC=C1C=CC(O2)=O)OC/C=C(/CCC=C(C)C)\C
119169,38167,1,C12=C(C=C(C=C2C(C=3C=C(C=C(C3C1=O)O)OC)=O)C)O
119171,17992,1,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
119173,15746,1,NCCCNCCCCNCCCN
119173,3215,1,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C
119173,18095,1,[C@H]1(C[C@@H](O)CN1)C(O)=O
119173,16189,1,[O-]S([O-])(=O)=O
119173,49960,1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1
119173,17154,1,NC(=O)c1cccnc1
119174,4031,1,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C
119174,134355,2,C12=CC(=CC=C1C=CC(O2)=O)OC/C=C(/CCC=C(C)C)\C
119302,28973,1,[H][C@@]12CC(=O)N3c4ccccc4[C@]45CCN6CC(=CCO1)[C@]([H])(C[C@@]46[H])[C@]2([H])[C@]35[H]
119302,7936,1,[H][C@]1(CCNC[C@H]1COc1ccc2OCOc2c1)c1ccc(F)cc1
119302,8093,1,CNC[C@H](O)c1cccc(O)c1
119303,6872,1,[Cl-].CN(C)c1ccc2nc3ccc(cc3[s+]c2c1)N(C)C
119310,15746,1,NCCCNCCCCNCCCN
119310,17151,1,OC[C@H](O)[C@@H](O)[C@H](O)CO
119310,15756,1,CCCCCCCCCCCCCCCC(O)=O
119310,16958,1,NCCC(O)=O
119310,16015,1,N[C@@H](CCC(O)=O)C(O)=O
119675,15354,1,C[N+](C)(C)CCO
119675,16467,1,N[C@@H](CCCNC(N)=N)C(O)=O
119675,16236,1,CCO
119675,18050,1,N[C@@H](CCC(N)=O)C(O)=O
119675,15891,1,C(CS(O)(=O)=O)N
119949,16716,1,c1ccccc1
119949,16828,1,N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
120203,17754,1,OCC(O)CO
120203,15971,1,N[C@@H](Cc1c[nH]cn1)C(O)=O
120207,15971,1,N[C@@H](Cc1c[nH]cn1)C(O)=O
120343,28061,2,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
120978,16467,1,N[C@@H](CCCNC(N)=N)C(O)=O
120978,17115,1,N[C@@H](CO)C(O)=O
120978,15756,1,CCCCCCCCCCCCCCCC(O)=O
120978,16828,1,N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
120978,17268,1,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O
120978,18050,1,N[C@@H](CCC(N)=O)C(O)=O
120978,17295,1,N[C@@H](Cc1ccccc1)C(O)=O
120978,17203,1,OC(=O)[C@@H]1CCCN1
121370,15354,1,C[N+](C)(C)CCO
121370,17754,1,OCC(O)CO
121370,17568,1,O=c1cc[nH]c(=O)[nH]1
121370,4167,1,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
121370,15428,2,NCC(O)=O
121370,15971,1,N[C@@H](Cc1c[nH]cn1)C(O)=O
121370,17115,1,N[C@@H](CO)C(O)=O
121370,30751,3,[H]C(O)=O
121370,16828,1,N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
121370,16919,2,CN(CC(O)=O)C(N)=N
121370,16015,1,N[C@@H](CCC(O)=O)C(O)=O
121370,18050,1,N[C@@H](CCC(N)=O)C(O)=O
121370,17295,1,N[C@@H](Cc1ccccc1)C(O)=O
122110,134355,1,C12=CC(=CC=C1C=CC(O2)=O)OC/C=C(/CCC=C(C)C)\C
122147,16313,1,OC(=O)[C@H]1CCCN1
122147,15864,1,OC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC=C(O)C(O)=C1
122147,28177,1,Cn1c2nc[nH]c2c(=O)n(C)c1=O
122156,175901,1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
122156,28061,1,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
122382,16828,1,N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
123131,2877,1,C(C[C@@H](C(N[C@@H](CC1=CC=CC=C1)C(=O)OC)=O)N)(=O)O
123347,16236,1,CCO
123347,16919,1,CN(CC(O)=O)C(N)=N
123347,16737,1,CN1CC(=O)NC1=N
123347,30769,1,OC(=O)CC(O)(CC(O)=O)C(O)=O
123347,21547,1,CC(=O)N[C@@H](CC(O)=O)C(O)=O
123347,16349,1,N[C@@H](CCCNC(N)=O)C(O)=O
123472,4208,1,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O
123472,15746,1,NCCCNCCCCNCCCN
123472,17754,1,OCC(O)CO
123472,17568,1,O=c1cc[nH]c(=O)[nH]1
123472,17151,1,OC[C@H](O)[C@@H](O)[C@H](O)CO
123472,4167,1,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
123472,15428,1,NCC(O)=O
123472,16467,1,N[C@@H](CCCNC(N)=N)C(O)=O
123472,15971,1,N[C@@H](Cc1c[nH]cn1)C(O)=O
123472,16196,1,CCCCCCCC\C=C/CCCCCCCC(O)=O
123472,29073,1,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO
123472,17115,1,N[C@@H](CO)C(O)=O
123472,15756,1,CCCCCCCCCCCCCCCC(O)=O
123472,16828,1,N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
123472,28061,1,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
123472,17268,1,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O
123472,18095,1,[C@H]1(C[C@@H](O)CN1)C(O)=O
123472,16958,1,NCCC(O)=O
123472,15956,1,[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2
123472,16737,1,CN1CC(=O)NC1=N
123472,30769,1,OC(=O)CC(O)(CC(O)=O)C(O)=O
123472,21547,1,CC(=O)N[C@@H](CC(O)=O)C(O)=O
123472,16349,1,N[C@@H](CCCNC(N)=O)C(O)=O
123472,16015,1,N[C@@H](CCC(O)=O)C(O)=O
123472,18050,1,N[C@@H](CCC(N)=O)C(O)=O
123472,17295,1,N[C@@H](Cc1ccccc1)C(O)=O
123472,17203,1,OC(=O)[C@@H]1CCCN1
123472,17992,1,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
123472,16680,1,N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(O)=O
123472,27732,1,Cn1cnc2n(C)c(=O)n(C)c(=O)c12
123472,18344,1,OC(=O)c1cc(O)c2ccccc2n1
123472,17154,1,NC(=O)c1cccnc1
123472,15891,1,C(CS(O)(=O)=O)N
123472,18367,1,[O-]P([O-])([O-])=O
123505,17568,1,O=c1cc[nH]c(=O)[nH]1
123505,16196,1,CCCCCCCC\C=C/CCCCCCCC(O)=O
123505,15756,1,CCCCCCCCCCCCCCCC(O)=O
123505,15956,2,[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2
123505,30769,1,OC(=O)CC(O)(CC(O)=O)C(O)=O
123573,15354,1,C[N+](C)(C)CCO
123573,15746,1,NCCCNCCCCNCCCN
123573,15428,1,NCC(O)=O
123690,4208,1,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O
123690,17754,1,OCC(O)CO
123690,17568,1,O=c1cc[nH]c(=O)[nH]1
123690,4167,1,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
123690,16467,1,N[C@@H](CCCNC(N)=N)C(O)=O
123690,17115,1,N[C@@H](CO)C(O)=O
123690,15756,1,CCCCCCCCCCCCCCCC(O)=O
123690,17268,1,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O
123690,17992,1,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
123690,16189,1,[O-]S([O-])(=O)=O
123690,16680,1,N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(O)=O
123690,16134,1,[H]N([H])[H]
123864,4167,1,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
123864,18132,1,C[N+](C)(C)CCOP(O)(O)=O
123864,15971,1,N[C@@H](Cc1c[nH]cn1)C(O)=O
123864,29073,1,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO
123864,30772,1,CCCC(O)=O
123864,30751,1,[H]C(O)=O
123864,16828,1,N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
123864,28061,1,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
123864,17268,1,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O
123864,16919,1,CN(CC(O)=O)C(N)=N
123864,16737,1,CN1CC(=O)NC1=N
123864,30769,1,OC(=O)CC(O)(CC(O)=O)C(O)=O
123864,18050,1,N[C@@H](CCC(N)=O)C(O)=O
123864,17295,1,N[C@@H](Cc1ccccc1)C(O)=O
123864,17203,1,OC(=O)[C@@H]1CCCN1
123864,17154,1,NC(=O)c1cccnc1
123864,15891,1,C(CS(O)(=O)=O)N
124038,28061,1,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
124220,15354,1,C[N+](C)(C)CCO
124220,18050,1,N[C@@H](CCC(N)=O)C(O)=O
124220,16313,1,OC(=O)[C@H]1CCCN1
124220,16523,1,N[C@H](CO)C(O)=O
124220,27732,1,Cn1cnc2n(C)c(=O)n(C)c(=O)c12
124336,175901,2,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
124336,7936,1,[H][C@]1(CCNC[C@H]1COc1ccc2OCOc2c1)c1ccc(F)cc1
124336,134355,2,C12=CC(=CC=C1C=CC(O2)=O)OC/C=C(/CCC=C(C)C)\C
124343,18344,1,OC(=O)c1cc(O)c2ccccc2n1
124733,72961,1,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
124733,72959,1,CCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
124733,77996,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCC\C=C/CCCCCCCC
124733,74450,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC
124733,72968,1,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
124733,72962,1,CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
124733,72966,1,CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
124733,72956,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCC
124806,15428,1,NCC(O)=O
124806,3387,1,NC(=O)N1c2ccccc2C=Cc2ccccc12
124806,37550,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@@H](N)COP(O)(O)=O
124857,2877,1,C(C[C@@H](C(N[C@@H](CC1=CC=CC=C1)C(=O)OC)=O)N)(=O)O
124937,15428,2,NCC(O)=O
124937,15971,1,N[C@@H](Cc1c[nH]cn1)C(O)=O
124937,17115,1,N[C@@H](CO)C(O)=O
124937,16828,1,N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
124937,16349,1,N[C@@H](CCCNC(N)=O)C(O)=O
124937,16015,1,N[C@@H](CCC(O)=O)C(O)=O
124937,18050,1,N[C@@H](CCC(N)=O)C(O)=O
124937,17295,1,N[C@@H](Cc1ccccc1)C(O)=O
124937,15891,1,C(CS(O)(=O)=O)N
124998,4167,1,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
124998,15428,1,NCC(O)=O
124998,16523,1,N[C@H](CO)C(O)=O
125030,72961,1,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
125030,72959,1,CCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
125030,77996,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCC\C=C/CCCCCCCC
125030,74450,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC
125030,72968,1,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
125030,72962,1,CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
125030,72966,1,CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
125030,72956,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCC
125034,16716,1,c1ccccc1
125051,15971,1,N[C@@H](Cc1c[nH]cn1)C(O)=O
125484,4208,1,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O
125484,17754,1,OCC(O)CO
125484,17568,1,O=c1cc[nH]c(=O)[nH]1
125484,4167,1,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
125484,164200,1,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
125484,16467,1,N[C@@H](CCCNC(N)=N)C(O)=O
125484,17115,1,N[C@@H](CO)C(O)=O
125484,15756,1,CCCCCCCCCCCCCCCC(O)=O
125484,17268,1,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O
125484,17992,1,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
125484,16189,1,[O-]S([O-])(=O)=O
125484,16680,1,N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(O)=O
125484,16134,1,[H]N([H])[H]
125508,15354,1,C[N+](C)(C)CCO
125508,29073,1,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO
125508,15940,1,OC(=O)c1cccnc1
125508,21547,1,CC(=O)N[C@@H](CC(O)=O)C(O)=O
125508,18050,1,N[C@@H](CCC(N)=O)C(O)=O
125508,17203,1,OC(=O)[C@@H]1CCCN1
125508,27732,1,Cn1cnc2n(C)c(=O)n(C)c(=O)c12
125508,68641,1,[H][C@]1(CCC(=O)N1C)c1cccnc1
125508,18344,1,OC(=O)c1cc(O)c2ccccc2n1
125508,17154,1,NC(=O)c1cccnc1
125508,18723,1,CN1CCCC1C2=CN=CC=C2
125508,28177,1,Cn1c2nc[nH]c2c(=O)n(C)c1=O
125508,15891,1,C(CS(O)(=O)=O)N
125741,4208,1,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O
125741,15746,1,NCCCNCCCCNCCCN
125741,17754,1,OCC(O)CO
125741,17568,1,O=c1cc[nH]c(=O)[nH]1
125741,17151,1,OC[C@H](O)[C@@H](O)[C@H](O)CO
125741,4167,1,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
125741,15428,1,NCC(O)=O
125741,16467,1,N[C@@H](CCCNC(N)=N)C(O)=O
125741,15971,1,N[C@@H](Cc1c[nH]cn1)C(O)=O
125741,16196,1,CCCCCCCC\C=C/CCCCCCCC(O)=O
125741,29073,1,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO
125741,17115,1,N[C@@H](CO)C(O)=O
125741,15756,1,CCCCCCCCCCCCCCCC(O)=O
125741,16828,1,N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
125741,28061,1,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
125741,17268,1,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O
125741,18095,1,[C@H]1(C[C@@H](O)CN1)C(O)=O
125741,16958,1,NCCC(O)=O
125741,15956,1,[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2
125741,16737,1,CN1CC(=O)NC1=N
125741,30769,1,OC(=O)CC(O)(CC(O)=O)C(O)=O
125741,21547,1,CC(=O)N[C@@H](CC(O)=O)C(O)=O
125741,16349,1,N[C@@H](CCCNC(N)=O)C(O)=O
125741,16015,1,N[C@@H](CCC(O)=O)C(O)=O
125741,18050,1,N[C@@H](CCC(N)=O)C(O)=O
125741,17295,1,N[C@@H](Cc1ccccc1)C(O)=O
125741,17203,1,OC(=O)[C@@H]1CCCN1
125741,17992,1,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
125741,16680,1,N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(O)=O
125741,27732,1,Cn1cnc2n(C)c(=O)n(C)c(=O)c12
125741,18344,1,OC(=O)c1cc(O)c2ccccc2n1
125741,17154,1,NC(=O)c1cccnc1
125741,15891,1,C(CS(O)(=O)=O)N
125741,18367,1,[O-]P([O-])([O-])=O
126232,28061,2,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
126536,17578,1,Cc1ccccc1
126753,18050,1,N[C@@H](CCC(N)=O)C(O)=O
126753,28918,1,CNC[C@H](O)c1ccc(O)c(O)c1
128156,15428,1,NCC(O)=O
128156,15971,1,N[C@@H](Cc1c[nH]cn1)C(O)=O
128156,17115,1,N[C@@H](CO)C(O)=O
128156,16828,1,N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
128156,16349,1,N[C@@H](CCCNC(N)=O)C(O)=O
128156,16015,1,N[C@@H](CCC(O)=O)C(O)=O
128156,18050,1,N[C@@H](CCC(N)=O)C(O)=O
128156,17295,1,N[C@@H](Cc1ccccc1)C(O)=O
128156,15891,1,C(CS(O)(=O)=O)N
128197,15746,1,NCCCNCCCCNCCCN
128197,17151,1,OC[C@H](O)[C@@H](O)[C@H](O)CO
128197,15756,1,CCCCCCCCCCCCCCCC(O)=O
128197,16958,1,NCCC(O)=O
128197,16015,1,N[C@@H](CCC(O)=O)C(O)=O
128297,17568,1,O=c1cc[nH]c(=O)[nH]1
128304,16467,1,N[C@@H](CCCNC(N)=N)C(O)=O
128304,15864,1,OC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC=C(O)C(O)=C1
129056,15428,1,NCC(O)=O
129056,7772,1,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC
129070,104872,1,COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1
129076,16467,1,N[C@@H](CCCNC(N)=N)C(O)=O
129076,87715,1,CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4
129090,71954,1,Nc1cc(c(cn1)-c1cc(nc(n1)N1CCOCC1)N1CCOCC1)C(F)(F)F
129095,4031,1,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C
129099,17578,1,Cc1ccccc1
129099,17579,1,CC(\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
129099,87715,1,CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4
129144,68641,1,[H][C@]1(CCC(=O)N1C)c1cccnc1
129144,76591,1,C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
129144,137113,1,C(=O)(OC(C)(C)C)C[C@H]1C=2N(C3=C(C(=N1)C4=CC=C(C=C4)Cl)C(=C(S3)C)C)C(=NN2)C
129151,4208,1,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O
129151,17154,1,NC(=O)c1cccnc1
